,,MRR,MRR,Recall@5,Recall@5,Recall@10,Recall@10,Recall@20,Recall@20,Recall@50,Recall@50,Precision@5,Precision@5,Precision@10,Precision@10,Precision@20,Precision@20,Precision@50,Precision@50
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,model,,,,,,,,,,,,,,,,,,
NPInter2,GraphSage,0.34458907246852016,0.018184965800938795,0.34246659355413933,0.028316696156379922,0.6137440135334382,0.019262854489623112,0.8725730451053062,0.010094687271616862,0.9384836756323208,0.0025501400049895637,0.11943231441048036,0.006662072621132034,0.11023289665211063,0.0012188674365607578,0.0831004366812227,0.001160855657863301,0.03742212518195051,4.308194639577107e-05
NPInter2,PairMLP-Cross,0.4836240639807934,0.03628517815166775,0.5609637045914556,0.02200760426384478,0.768708662426347,0.010408648835072289,0.9027096787306843,0.007396925003240528,0.9698091259530295,0.002111613273546821,0.16617176128093158,0.0050416040188041985,0.13270742358078602,0.0021317022266303816,0.08804585152838429,0.0010931758624215203,0.03992139737991266,0.0003111487777698436
NPInter2,ProtoContrast,0.4038819158203979,0.033475877513255606,0.5045302344278223,0.026489075551725957,0.7045874130576496,0.028728468211705115,0.8594486507293713,0.023813752674590297,0.938030324134978,0.010063755968856572,0.1534206695778748,0.009953490490645756,0.12216157205240176,0.005254211549026753,0.0829839883551674,0.0030216781370950973,0.03770887918486172,0.0005702383539801407
RPI7317,GraphSage,0.8629576233025432,0.0018461483889371918,0.7423255300254065,0.0412222509509532,0.8609595468606778,0.03108132854840168,0.9293486374771529,0.02271335483988813,0.989491849178441,0.007426046603771646,0.461500089078924,0.034939420324698996,0.2972385533582755,0.014452972367177262,0.17278638874042404,0.006282584375147149,0.07652592196686264,0.0008268290171787307
RPI7317,PairMLP-Cross,0.8655947421884634,0.001358796687056647,0.7577208720740886,0.012493193738408515,0.8819274368575957,0.004009268980581768,0.9438952062730497,0.0016691945518061899,0.9945830832548331,0.00012993187412851142,0.4763584535898806,0.0110517618591552,0.3067165508640655,0.0025127836588676863,0.17752538749331906,0.00010689470871192222,0.07696062711562444,4.3200982194837154e-05
RPI7317,ProtoContrast,0.5767862717990163,0.12322107707910114,0.5325013738679901,0.1241969093067939,0.7134283997167984,0.11338652997714442,0.8636662661950655,0.08171846536067412,0.9781307290961235,0.019988508587707877,0.34445038303937286,0.0763668497417271,0.24876180295742026,0.036903466261281374,0.15790130055228932,0.014564632886794942,0.07522893283449136,0.0018036509054027052
